交易日期,股票代码,股票名称,是否交易,下日_是否交易,下日_开盘涨停,下日_一字涨停,下日_开盘跌停,下日_一字跌停,下日_是否ST,下日_是否退市,下日_开盘买入涨跌幅,总市值,流通市值,换手率,振幅1,振幅2,本周期涨跌幅,下周期每天涨跌幅
2010-06-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.014525139664804398,160441929279.0,144013357850.0,0.02502436253693671,0.10803324099722977,0.03309644316593576,-0.03862433862433845,"[-0.029168959823885565, -0.013605442176870874, 0.06321839080459779, -0.029745042492917873, 0.008759124087591275]"
2010-06-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.004313443565780006,158640599968.0,142396476997.0,0.033912829234544466,0.16482236458939958,0.032845789324712736,0.011560922341621094,"[0.0021707670043413785, 0.0036101083032491488]"
2010-06-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03428571428571425,159558924715.0,143220769194.0,0.011101103456904257,0.16482236458939958,0.032061335219709775,-0.0007189072609632419,"[0.04172661870503602, 0.0006906077348065587, -0.0165631469979296, 0.006315789473684275, 0.004184100418409997]"
2010-06-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.002083333333333215,165298454381.0,148372595424.0,0.023993388077001708,0.14152591729761177,0.03084945419509567,0.02857142857142847,"[0.002083333333333215, -0.04643104643104645, -0.011627906976744207, -0.007352941176470562, 0.012592592592592489]"
2010-07-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005947955390334547,156918741068.0,140850929128.0,0.02239183384536885,0.11942976500616198,0.032760502619622454,-0.05069444444444482,"[-0.01024140453547917, 0.022172949002217335, -0.005061460592914013, 0.0021802325581394832, 0.03190717911530094]"
2010-07-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.014054813773717534,163347014294.0,146620974506.0,0.0228353715577234,0.11942976500616198,0.035136436227497715,0.057992565055762,"[0.014054813773717534, -0.018018018018018056, 0.016937191249117856, -0.021512838306731452, 0.0035460992907800915]"
2010-07-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03269367448471927,162428689548.0,145796682309.0,0.024707238566413076,0.1164383561643838,0.03291656033961569,-0.005621925509487147,"[0.026855123674911496, 0.008258774948382674, 0.0, 0.010238907849829282, 0.008108108108108025]"
2010-07-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002010723860589758,171267565233.0,153730494703.0,0.030887957188804493,0.15296803652967972,0.03213665674654272,0.060412224591329,"[-0.002010723860589758, -0.018804566823371505, 0.031485284052019225, 0.0006635700066357497, -0.006631299734747964]"
2010-07-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.026156941649899457,171956308793.0,154348713851.0,0.02710935877340251,0.1521574564723691,0.028596545055289458,0.004021447721179738,"[0.021361815754339153, -0.025490196078431393, -0.008048289738430636, -0.017579445571331953, 0.0110116999311769]"
2010-08-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0034129692832765013,168627381587.0,151360654637.0,0.03248545496709313,0.1035971223021579,0.02704268087390275,-0.014755197853789426,"[-0.006126616746085722, -0.03630136986301369, 0.003553660270078085, -0.0162889518413597, 0.007199424046076208]"
2010-08-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.028037383177570208,160592040055.0,144148097915.0,0.028981053218360118,0.11970802919708046,0.02615892410148015,-0.04505119453924922,"[0.022158684774839177, 0.007692307692307665, -0.007633587786259555, 0.010489510489510412, -0.01799307958477503]"
2010-08-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.009859154929577452,162887851921.0,146208828407.0,0.03452807150568962,0.11970802919708046,0.025849582535980763,0.020129403306973437,"[0.010570824524313016, 0.002789400278940146, -0.02433936022253136, -0.004276550249465383, 0.0007158196134573469]"
2010-08-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.002844950213371167,160477249461.0,144045061391.0,0.02178808719780304,0.11970802919708046,0.026414679196314628,-0.015492957746478853,"[0.008583690987124415, -0.007801418439716268, 0.0, 0.005718370264474526, -0.008528784648187737]"
2010-09-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.01570306923625986,160132877681.0,143735951817.0,0.03155684679901729,0.08029197080291994,0.025090647659059783,-0.007823613086771264,"[0.02007168458781372, -0.004919184820801115, -0.01906779661016944, -0.025197984161267173, -0.0022156573116690614]"
2010-09-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0029739776951673846,155082091575.0,139202344735.0,0.04122247903886933,0.09699248120300741,0.0246689507326318,-0.035688793718772094,"[-0.001480384900073961, 0.000741289844329085, -0.0125925925925926, -0.023255813953488413, -0.004608294930875445]"
2010-09-17,sh600000,浦发银行,1.0,0.0,False,False,False,False,False,False,0.0,148768608943.0,133535335882.0,0.029459545572837937,0.13023255813953494,0.02323307735096226,-0.03643122676579913,"[0.0, -0.0015432098765433278]"
2010-09-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.02062643239113826,148768608943.0,148768608943.0,0.02250264293512787,0.1831683168316831,0.024468824918467903,-0.003076923076923088,[0.030864197530864113]
2010-10-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03889304412864636,153360232676.0,153360232676.0,0.008578775697214306,0.1831683168316831,0.026086209752489476,0.02062643239113826,"[0.03967065868263475, 0.005039596832253412, 0.034383954154727725, -0.003462603878116255, 0.059763724808894914]"
2010-10-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.01602564102564108,175055654813.0,175055654813.0,0.08151281664818481,0.2615511551155114,0.031242476874279657,0.1406133133881824,"[0.006557377049180246, 0.0006514657980456473, -0.005859375, -0.037982973149967236, -0.00953029271613337]"
2010-10-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.009602194787380114,208775391601.0,167020313281.0,0.07806014418177447,0.3160066006600659,0.034853679933259975,-0.06730769230769229,"[0.011683848797250818, -0.006793478260869623, -0.012995896032831689, 0.00970200970200974, -0.006177076183939589]"
2010-10-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.009648518263266848,207770973909.0,166216779127.0,0.049975029402134975,0.3160066006600659,0.04001111451329233,-0.00685871056241405,"[0.011740331491712608, -0.010238907849829393, 0.013103448275862073, 0.000680735194009463, 0.0013605442176871652]"
2010-11-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00879566982408675,211214691709.0,168971753367.0,0.065433316342442,0.19386227544910173,0.03792351153458999,0.014472777394900271,"[0.012907608695652106, -0.02682763246143527, -0.026878015161957314, 0.008498583569405138, -0.0603932584269663]"
2010-11-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005947955390334547,191987267328.0,153589813862.0,0.07619538127388424,0.19386227544910195,0.03571763138068161,-0.09472259810554795,"[0.011210762331838486, -0.03695491500369552, 0.007674597083653145, 0.004569687738004369, -0.005307050796057644]"
2010-11-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0023255813953488857,188256573045.0,150605258436.0,0.037142253830247926,0.1766536964980545,0.033870451175540016,-0.024535315985130368,"[-0.019054878048780477, -0.01631701631701621, 0.010268562401263726, 0.016419077404222104, 0.003076923076922977]"
2010-11-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0007710100231302919,187108667112.0,149686933689.0,0.032764349132768746,0.20766773162939312,0.030377397452337994,0.010852713178294504,"[-0.006134969325153228, -0.02083333333333348, 0.003940110323089163, 0.003924646781789498, 0.0023455824863174435]"
2010-12-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.013986013986014179,183951925795.0,147161540636.0,0.019749270729563333,0.20766773162939312,0.028023215967521796,-0.011565150346954711,"[0.017940717628705194, 0.0007662835249042654, -0.011485451761102605, -0.016266460108443126, 0.006299212598425141]"
2010-12-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.013250194855806807,183377972829.0,146702378263.0,0.02180495422006927,0.08546325878594274,0.023127366380700832,-0.006993006993006756,"[0.017214397496087663, -0.0038461538461539435, -0.0007722007722007485, -0.011591962905718733, -0.005473025801407183]"
2010-12-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.024332810047095754,182517043379.0,146013634703.0,0.02900045334542308,0.05431309904153325,0.019173559289814946,-0.008573655494933607,"[-0.022798742138364858, 0.028962188254223697, -0.019546520719311955, 0.012759170653907415, 0.0031496062992126816]"
2010-12-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.03098373353989159,182804019862.0,146243215890.0,0.034088980283022416,0.06580016246953702,0.02208167473539867,2.220446049250313e-16,"[-0.018053375196232402, -0.010391686650679355, 0.0008077544426494665, -0.006456820016142006, 0.006498781478472715]"
2010-12-31,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.015297906602254496,177781931404.0,142225545123.0,0.02424612891458933,0.07629204265791611,0.023096741801564215,-0.04027885360185912,"[0.0177562550443906, 0.00793021411578132, -0.0031471282454760274, 0.04419889502762442]"
2011-01-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0030511060259343914,189834943703.0,151867954962.0,0.04716683558287421,0.10828547990155868,0.026967893111246755,0.06521739130434834,"[-0.012093726379440728, 0.025248661055853105, 0.006716417910447747, -0.011119347664937052, -0.014992503748125885]"
2011-01-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02775636083269095,188543549528.0,150834839622.0,0.04042175629502722,0.11156685808039346,0.028624243079480294,0.0022883295194509046,"[-0.04033485540334869, 0.006344171292624878, 0.010244286840031647, -0.026521060842433664, 0.02163461538461542]"
2011-01-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0015723270440251014,182947508104.0,146358006483.0,0.024245046576335853,0.11156685808039346,0.029714238435457507,-0.016962220508866643,"[-0.0007843137254901489, 0.010204081632652962, 0.0007770007770009357, -0.0038819875776398005, -0.010911925175370318]"
2011-01-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0015748031496063408,182086578654.0,145669262923.0,0.021416473498936207,0.10612244897959178,0.027974965831907606,-0.002358490566037874,"[0.0023640661938535423, 0.0031446540880502027]"
2011-02-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006294256490952055,183090996345.0,146472797076.0,0.00820687545398807,0.09186140209508475,0.027006599501474927,0.0047244094488188,"[-0.010188087774294585, 0.011084718923198622, -0.001566170712607673]"
2011-02-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03220738413197166,182947508104.0,146358006483.0,0.015984171301702793,0.09186140209508475,0.023473051637926057,0.0031471282454760274,"[0.030588235294117583, -0.008371385083713934, -0.005372217958557024, 0.0092592592592593, -0.003058103975535187]"
2011-02-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.006187161639597871,187108667112.0,149686933689.0,0.0480041253829762,0.06446414182111271,0.02263890614091728,0.024351924587588503,"[-0.0023006134969324465, -0.027671022290545744, -0.003162055335968472, -0.0007930214115781098, 0.003968253968253954]"
2011-02-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.004743083003952542,181512625687.0,145210100550.0,0.03450991017855885,0.05849358974359009,0.01818745101399257,-0.02165506573859255,"[0.004743083003952542, 0.018882769472855943, 0.01776061776061777, 0.020485584218512765, 0.008178438661710086]"
2011-03-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0022091310751104487,194570055677.0,155656044542.0,0.06477531524501406,0.10496794871794801,0.020403757171880033,0.07193675889328044,"[0.0036873156342183133, 0.0014695077149156077, -0.0014673514306677848, -0.027185892725936744, -0.010574018126888296]"
2011-03-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0022918258212374365,187969596562.0,150375677249.0,0.040560049913527886,0.10737179487179449,0.022298925181521732,-0.03534609720176751,"[0.0015267175572519776, -0.016006097560975485, 0.0077459333849727585, -0.011529592621060791, 0.0031104199066873672]"
2011-03-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0031007751937983663,185099831728.0,148079865383.0,0.025357523774674352,0.10737179487179449,0.02137664359444035,-0.014514896867838245,"[0.0031007751937983663, 0.018547140649149974, 0.007587253414264028, -0.0075301204819276935, 0.01669195751138086]"
2011-03-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.00811808118081192,192274243811.0,153819395049.0,0.025422293214417517,0.10119521912350593,0.022840890718015715,0.03875968992248047,"[0.0029850746268655914, 0.013392857142857206, 0.016886930983847304, -0.016606498194945862, 0.038179148311306976]"
2011-04-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03109540636042407,202892373693.0,162313898954.0,0.05060938719935519,0.11224489795918302,0.02309558896566787,0.04354243542435432,"[0.03182461103253176, -0.002741603838245288, -0.0020618556701031965]"
2011-04-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002060439560439664,208344926876.0,166675941501.0,0.0312405495544704,0.15384615384615308,0.023451226968480378,0.02614840989399303,"[0.0006887052341597588, -0.006882312456985562, 0.038808038808038736, -0.002001334222815121, 0.008021390374331583]"
2011-04-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0006662225183211579,216380268408.0,173104214727.0,0.044640878647506994,0.191256830601092,0.02574618308322557,0.03571428571428559,"[-0.0053050397877983935, -0.028666666666666618, -0.0041180507892930596, 0.002756719503790528, -0.0068728522336770626]"
2011-04-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002059025394646641,207340509184.0,165872407347.0,0.029374057083570278,0.1631097560975605,0.02666162760634986,-0.03730846102598273,"[0.006228373702422241, 0.014442916093535096, -0.008813559322033981, 0.0, -0.023255813953488413]"
2011-04-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0035112359550562022,204901209076.0,163920967261.0,0.03193548917183265,0.12953367875647626,0.02701256765782848,-0.019903912148250047,"[0.0007002801120448154, -0.03219034289713085, 0.003615328994938549, -0.004322766570605263]"
2011-05-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0028985507246377384,198300749960.0,158640599968.0,0.018690959625708114,0.11958914159941281,0.026863555125626416,-0.0294943820224719,"[-0.00434153400868309, 0.015261627906976827, -0.006442376521116677, -0.016570605187319898, 0.01318681318681314]"
2011-05-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.004363636363636347,198444238202.0,158755390562.0,0.01598481307007299,0.1267605633802813,0.024625814906737365,0.0021739130434781373,"[-0.010122921185827916, 0.016070124178232392, 0.017253774263120025, -0.0007067137809186885, 0.007072135785006983]"
2011-05-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.021877205363443952,204327256110.0,163461804888.0,0.020347603345496713,0.11119347664936963,0.02377790153816426,0.035636363636363466,"[-0.026685393258427004, -0.0007215007215006786, -0.018050541516245522, 0.003676470588235281, 0.00293040293040292]"
2011-05-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.01098901098901095,196435402819.0,157148322255.0,0.016521228866745945,0.09266123054114161,0.023940633148206582,-0.03387438249823582,"[0.008035062089116307, 0.004347826086956497, -0.008658008658008587, -0.03857350800582238, 0.004980079681274896]"
2011-06-03,sh600000,DR浦发银,1.0,1.0,False,False,False,False,False,False,0.005976095617529875,188213526577.0,150570821262.0,0.021442307579515128,0.09793420045906642,0.021047372207462823,-0.02741488259416547,"[0.0009910802775023875, -0.017821782178217838, -0.02318548387096775, 0.005159958720330371]"
